Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country,TotalPrice,YearMonth,ist_sonderposten
544206,DOT,DOTCOM POSTAGE,1,2011-02-17 10:33:00,159.46,,United Kingdom,159.46,2011-02,True
544207,DOT,DOTCOM POSTAGE,1,2011-02-17 10:34:00,185.83,,United Kingdom,185.83,2011-02,True
544208,DOT,DOTCOM POSTAGE,1,2011-02-17 10:34:00,135.75,,United Kingdom,135.75,2011-02,True
544210,C2,CARRIAGE,1,2011-02-17 11:01:00,50.0,14911,EIRE,50.0,2011-02,True
544281,POST,POSTAGE,1,2011-02-17 12:23:00,18.0,12500,Germany,18.0,2011-02,True
544302,POST,POSTAGE,1,2011-02-17 13:16:00,18.0,12654,Germany,18.0,2011-02,True
544323,gift_0001_30,DOTCOMGIFTSHOP GIFT VOUCHER £30.00,1,2011-02-17 15:51:00,25.0,,United Kingdom,25.0,2011-02,True
544323,DOT,DOTCOM POSTAGE,1,2011-02-17 15:51:00,179.94,,United Kingdom,179.94,2011-02,True
544331,POST,POSTAGE,1,2011-02-17 17:05:00,15.0,12455,Cyprus,15.0,2011-02,True
544355,POST,POSTAGE,5,2011-02-18 10:53:00,18.0,12714,France,90.0,2011-02,True
544390,C2,CARRIAGE,1,2011-02-18 11:36:00,50.0,14911,EIRE,50.0,2011-02,True
544399,POST,POSTAGE,1,2011-02-18 12:28:00,28.0,12594,Italy,28.0,2011-02,True
544407,M,MANUAL,1,2011-02-18 13:26:00,15.0,14606,United Kingdom,15.0,2011-02,True
544434,gift_0001_30,DOTCOMGIFTSHOP GIFT VOUCHER £30.00,1,2011-02-18 16:12:00,25.0,,United Kingdom,25.0,2011-02,True
544434,DOT,DOTCOM POSTAGE,1,2011-02-18 16:12:00,149.02,,United Kingdom,149.02,2011-02,True
C544437,M,MANUAL,-1,2011-02-18 17:19:00,82.5,16027,United Kingdom,-82.5,2011-02,True
544464,M,MANUAL,4,2011-02-20 14:38:00,0.85,17323,United Kingdom,3.4,2011-02,True
544474,POST,POSTAGE,1,2011-02-21 09:52:00,15.0,12423,Belgium,15.0,2011-02,True
544483,POST,POSTAGE,5,2011-02-21 10:53:00,18.0,12524,Germany,90.0,2011-02,True
544495,POST,POSTAGE,6,2011-02-21 11:42:00,28.0,12766,Portugal,168.0,2011-02,True
544573,POST,POSTAGE,5,2011-02-21 13:40:00,18.0,12621,Germany,90.0,2011-02,True
C544575,BANK CHARGES,BANK CHARGES,-1,2011-02-21 13:58:00,134.76,,United Kingdom,-134.76,2011-02,True
C544576,BANK CHARGES,BANK CHARGES,-1,2011-02-21 14:01:00,149.16,,United Kingdom,-149.16,2011-02,True
C544577,M,MANUAL,-1,2011-02-21 14:02:00,320.69,12365,Cyprus,-320.69,2011-02,True
544578,M,MANUAL,1,2011-02-21 14:04:00,320.69,12365,Cyprus,320.69,2011-02,True
C544580,S,SAMPLES,-1,2011-02-21 14:25:00,5.74,,United Kingdom,-5.74,2011-02,True
C544580,S,SAMPLES,-1,2011-02-21 14:25:00,11.08,,United Kingdom,-11.08,2011-02,True
C544580,S,SAMPLES,-1,2011-02-21 14:25:00,5.79,,United Kingdom,-5.79,2011-02,True
C544580,S,SAMPLES,-1,2011-02-21 14:25:00,6.7,,United Kingdom,-6.7,2011-02,True
C544580,S,SAMPLES,-1,2011-02-21 14:25:00,8.74,,United Kingdom,-8.74,2011-02,True
C544580,S,SAMPLES,-1,2011-02-21 14:25:00,9.74,,United Kingdom,-9.74,2011-02,True
C544580,S,SAMPLES,-1,2011-02-21 14:25:00,9.99,,United Kingdom,-9.99,2011-02,True
C544580,S,SAMPLES,-1,2011-02-21 14:25:00,20.98,,United Kingdom,-20.98,2011-02,True
C544580,S,SAMPLES,-1,2011-02-21 14:25:00,7.69,,United Kingdom,-7.69,2011-02,True
C544580,S,SAMPLES,-1,2011-02-21 14:25:00,5.44,,United Kingdom,-5.44,2011-02,True
C544580,S,SAMPLES,-1,2011-02-21 14:25:00,7.0,,United Kingdom,-7.0,2011-02,True
C544580,S,SAMPLES,-1,2011-02-21 14:25:00,10.0,,United Kingdom,-10.0,2011-02,True
C544580,S,SAMPLES,-1,2011-02-21 14:25:00,19.5,,United Kingdom,-19.5,2011-02,True
C544580,S,SAMPLES,-1,2011-02-21 14:25:00,20.55,,United Kingdom,-20.55,2011-02,True
C544580,S,SAMPLES,-1,2011-02-21 14:25:00,29.99,,United Kingdom,-29.99,2011-02,True
C544581,S,SAMPLES,-1,2011-02-21 14:32:00,12.94,,United Kingdom,-12.94,2011-02,True
C544581,S,SAMPLES,-1,2011-02-21 14:32:00,92.0,,United Kingdom,-92.0,2011-02,True
C544581,S,SAMPLES,-1,2011-02-21 14:32:00,107.99,,United Kingdom,-107.99,2011-02,True
C544581,S,SAMPLES,-1,2011-02-21 14:32:00,55.0,,United Kingdom,-55.0,2011-02,True
C544583,S,SAMPLES,-1,2011-02-21 14:48:00,128.56,,United Kingdom,-128.56,2011-02,True
C544583,S,SAMPLES,-1,2011-02-21 14:48:00,39.5,,United Kingdom,-39.5,2011-02,True
C544583,S,SAMPLES,-1,2011-02-21 14:48:00,37.49,,United Kingdom,-37.49,2011-02,True
C544583,S,SAMPLES,-1,2011-02-21 14:48:00,31.98,,United Kingdom,-31.98,2011-02,True
C544583,S,SAMPLES,-1,2011-02-21 14:48:00,2.8,,United Kingdom,-2.8,2011-02,True
C544583,S,SAMPLES,-1,2011-02-21 14:48:00,4.59,,United Kingdom,-4.59,2011-02,True
C544583,S,SAMPLES,-1,2011-02-21 14:48:00,95.0,,United Kingdom,-95.0,2011-02,True
C544584,BANK CHARGES,BANK CHARGES,-1,2011-02-21 14:52:00,109.84,,United Kingdom,-109.84,2011-02,True
544585,POST,POSTAGE,1,2011-02-21 14:58:00,18.0,12523,France,18.0,2011-02,True
C544587,AMAZONFEE,AMAZON FEE,-1,2011-02-21 15:07:00,5575.28,,United Kingdom,-5575.28,2011-02,True
C544589,AMAZONFEE,AMAZON FEE,-1,2011-02-21 15:11:00,5258.77,,United Kingdom,-5258.77,2011-02,True
544598,DOT,DOTCOM POSTAGE,1,2011-02-21 18:10:00,144.15,,United Kingdom,144.15,2011-02,True
544599,DCGSSBOY,BOYS PARTY BAG,1,2011-02-21 18:15:00,3.29,,United Kingdom,3.29,2011-02,True
544599,DOT,DOTCOM POSTAGE,1,2011-02-21 18:15:00,198.77,,United Kingdom,198.77,2011-02,True
C544671,S,SAMPLES,-1,2011-02-22 15:45:00,21.9,,United Kingdom,-21.9,2011-02,True
544673,M,MANUAL,25,2011-02-22 15:46:00,0.42,13421,United Kingdom,10.5,2011-02,True
544681,DOT,DOTCOM POSTAGE,1,2011-02-22 16:28:00,140.19,,United Kingdom,140.19,2011-02,True
544684,DOT,DOTCOM POSTAGE,1,2011-02-22 16:32:00,172.99,,United Kingdom,172.99,2011-02,True
544766,DOT,DOTCOM POSTAGE,1,2011-02-23 11:09:00,136.38,,United Kingdom,136.38,2011-02,True
544768,DOT,DOTCOM POSTAGE,1,2011-02-23 11:10:00,134.04,,United Kingdom,134.04,2011-02,True
544767,DOT,DOTCOM POSTAGE,1,2011-02-23 11:10:00,100.17,,United Kingdom,100.17,2011-02,True
544770,DOT,DOTCOM POSTAGE,1,2011-02-23 11:11:00,124.79,,United Kingdom,124.79,2011-02,True
544771,DOT,DOTCOM POSTAGE,1,2011-02-23 11:12:00,137.33,,United Kingdom,137.33,2011-02,True
544772,DOT,DOTCOM POSTAGE,1,2011-02-23 11:12:00,161.04,,United Kingdom,161.04,2011-02,True
544811,POST,POSTAGE,3,2011-02-23 15:53:00,18.0,12471,Germany,54.0,2011-02,True
544812,DOT,DOTCOM POSTAGE,1,2011-02-23 15:58:00,170.54,,United Kingdom,170.54,2011-02,True
C544814,M,MANUAL,-1,2011-02-23 16:36:00,30.19,15590,United Kingdom,-30.19,2011-02,True
544817,POST,POSTAGE,2,2011-02-23 16:44:00,18.0,12437,France,36.0,2011-02,True
544819,M,MANUAL,6,2011-02-23 17:15:00,5.0,12748,United Kingdom,30.0,2011-02,True
544886,POST,POSTAGE,1,2011-02-24 11:42:00,40.0,12582,Finland,40.0,2011-02,True
544928,DOT,DOTCOM POSTAGE,1,2011-02-24 18:07:00,189.91,,United Kingdom,189.91,2011-02,True
544933,POST,POSTAGE,6,2011-02-25 08:44:00,18.0,12633,Germany,108.0,2011-02,True
544934,C2,CARRIAGE,1,2011-02-25 09:01:00,50.0,13345,United Kingdom,50.0,2011-02,True
544996,POST,POSTAGE,2,2011-02-25 11:53:00,18.0,12474,Germany,36.0,2011-02,True
545017,POST,POSTAGE,1,2011-02-25 13:51:00,15.0,12361,Belgium,15.0,2011-02,True
545024,DOT,DOTCOM POSTAGE,1,2011-02-25 14:38:00,79.67,,United Kingdom,79.67,2011-02,True
545025,DOT,DOTCOM POSTAGE,1,2011-02-25 14:40:00,137.96,,United Kingdom,137.96,2011-02,True
545034,POST,POSTAGE,1,2011-02-25 16:42:00,40.0,13493,Switzerland,40.0,2011-02,True
545051,POST,POSTAGE,1,2011-02-27 11:58:00,18.0,12599,France,18.0,2011-02,True
545078,DOT,DOTCOM POSTAGE,1,2011-02-28 10:15:00,147.49,,United Kingdom,147.49,2011-02,True
545084,POST,POSTAGE,2,2011-02-28 10:55:00,40.0,12458,Switzerland,80.0,2011-02,True
545086,POST,POSTAGE,1,2011-02-28 11:43:00,18.0,12678,France,18.0,2011-02,True
545105,POST,POSTAGE,6,2011-02-28 11:58:00,18.0,12598,France,108.0,2011-02,True
545140,POST,POSTAGE,2,2011-02-28 12:08:00,15.0,12464,Belgium,30.0,2011-02,True
545160,M,MANUAL,1,2011-02-28 13:31:00,48.0,,United Kingdom,48.0,2011-02,True
545176,M,MANUAL,1,2011-02-28 14:19:00,764.12,,United Kingdom,764.12,2011-02,True
545180,POST,POSTAGE,1,2011-02-28 14:42:00,18.0,12728,France,18.0,2011-02,True
545181,POST,POSTAGE,1,2011-02-28 14:45:00,18.0,12509,France,18.0,2011-02,True
545182,M,MANUAL,17,2011-02-28 14:48:00,0.2,14046,United Kingdom,3.4000000000000004,2011-02,True
545191,POST,POSTAGE,1,2011-02-28 15:39:00,28.0,12811,Portugal,28.0,2011-02,True
545215,DOT,DOTCOM POSTAGE,1,2011-02-28 16:47:00,265.19,,United Kingdom,265.19,2011-02,True
545216,DOT,DOTCOM POSTAGE,1,2011-02-28 16:50:00,157.08,,United Kingdom,157.08,2011-02,True
545217,DOT,DOTCOM POSTAGE,1,2011-02-28 16:59:00,172.62,,United Kingdom,172.62,2011-02,True
545235,POST,POSTAGE,2,2011-03-01 10:31:00,18.0,12683,France,36.0,2011-03,True
545301,POST,POSTAGE,4,2011-03-01 12:26:00,18.0,12679,France,72.0,2011-03,True
545314,POST,POSTAGE,4,2011-03-01 14:11:00,15.0,12866,Belgium,60.0,2011-03,True
545315,DOT,DOTCOM POSTAGE,1,2011-03-01 14:14:00,75.58,,United Kingdom,75.58,2011-03,True
545316,DOT,DOTCOM POSTAGE,1,2011-03-01 14:14:00,36.08,,United Kingdom,36.08,2011-03,True
545317,DOT,DOTCOM POSTAGE,1,2011-03-01 14:14:00,148.67,,United Kingdom,148.67,2011-03,True
545323,POST,POSTAGE,1,2011-03-01 14:57:00,40.0,12352,Norway,40.0,2011-03,True
C545329,M,MANUAL,-1,2011-03-01 15:47:00,280.05,12352,Norway,-280.05,2011-03,True
C545329,M,MANUAL,-1,2011-03-01 15:47:00,183.75,12352,Norway,-183.75,2011-03,True
C545330,M,MANUAL,-1,2011-03-01 15:49:00,376.5,12352,Norway,-376.5,2011-03,True
545332,M,MANUAL,1,2011-03-01 15:52:00,376.5,12352,Norway,376.5,2011-03,True
545332,M,MANUAL,1,2011-03-01 15:52:00,280.05,12352,Norway,280.05,2011-03,True
545332,M,MANUAL,1,2011-03-01 15:52:00,183.75,12352,Norway,183.75,2011-03,True
545333,DOT,DOTCOM POSTAGE,1,2011-03-01 16:22:00,155.31,,United Kingdom,155.31,2011-03,True
545336,M,MANUAL,2,2011-03-01 16:53:00,275.6,12428,Finland,551.2,2011-03,True
545464,DOT,DOTCOM POSTAGE,1,2011-03-03 09:10:00,201.64,,United Kingdom,201.64,2011-03,True
C545476,D,DISCOUNT,-1,2011-03-03 11:05:00,30.38,14527,United Kingdom,-30.38,2011-03,True
C545478,D,DISCOUNT,-720,2011-03-03 11:08:00,0.01,16422,United Kingdom,-7.2,2011-03,True
545515,POST,POSTAGE,3,2011-03-03 12:06:00,18.0,12727,France,54.0,2011-03,True
545517,POST,POSTAGE,1,2011-03-03 12:20:00,18.0,12727,France,18.0,2011-03,True
545533,POST,POSTAGE,2,2011-03-03 14:04:00,18.0,12524,Germany,36.0,2011-03,True
545536,POST,POSTAGE,3,2011-03-03 14:12:00,15.0,12417,Belgium,45.0,2011-03,True
545557,POST,POSTAGE,1,2011-03-03 15:30:00,18.0,12500,Germany,18.0,2011-03,True
545568,DOT,DOTCOM POSTAGE,1,2011-03-03 16:22:00,226.19,,United Kingdom,226.19,2011-03,True
545570,POST,POSTAGE,1,2011-03-03 16:28:00,40.0,12817,Austria,40.0,2011-03,True
545583,POST,POSTAGE,2,2011-03-04 09:08:00,18.0,12553,France,36.0,2011-03,True
545585,POST,POSTAGE,1,2011-03-04 09:32:00,28.0,12541,Spain,28.0,2011-03,True
545595,M,MANUAL,1,2011-03-04 10:39:00,0.85,14570,United Kingdom,0.85,2011-03,True
545634,C2,CARRIAGE,1,2011-03-04 12:12:00,50.0,14911,EIRE,50.0,2011-03,True
545647,POST,POSTAGE,1,2011-03-04 12:46:00,28.0,12547,Spain,28.0,2011-03,True
545664,POST,POSTAGE,3,2011-03-04 15:15:00,28.0,12584,Italy,84.0,2011-03,True
545667,DOT,DOTCOM POSTAGE,1,2011-03-04 16:07:00,176.48,,United Kingdom,176.48,2011-03,True
C545677,M,MANUAL,-2,2011-03-06 10:48:00,10.65,14543,United Kingdom,-21.3,2011-03,True
C545677,M,MANUAL,-1,2011-03-06 10:48:00,12.75,14543,United Kingdom,-12.75,2011-03,True
545706,POST,POSTAGE,1,2011-03-07 09:10:00,18.0,12712,Germany,18.0,2011-03,True
545709,POST,POSTAGE,1,2011-03-07 09:49:00,18.0,12708,Germany,18.0,2011-03,True
545714,DOT,DOTCOM POSTAGE,1,2011-03-07 10:12:00,130.58,,United Kingdom,130.58,2011-03,True
545715,DOT,DOTCOM POSTAGE,1,2011-03-07 10:13:00,180.92,,United Kingdom,180.92,2011-03,True
545717,DOT,DOTCOM POSTAGE,1,2011-03-07 10:15:00,147.13,,United Kingdom,147.13,2011-03,True
545716,DOT,DOTCOM POSTAGE,1,2011-03-07 10:15:00,192.29,,United Kingdom,192.29,2011-03,True
C545739,M,MANUAL,-1,2011-03-07 11:46:00,45.57,12754,Japan,-45.57,2011-03,True
C545740,POST,POSTAGE,-1,2011-03-07 11:47:00,8.65,18257,United Kingdom,-8.65,2011-03,True
545854,C2,CARRIAGE,1,2011-03-07 13:51:00,50.0,14817,United Kingdom,50.0,2011-03,True
C545884,M,MANUAL,-1,2011-03-07 15:49:00,537.83,,United Kingdom,-537.83,2011-03,True
C545886,M,MANUAL,-1,2011-03-07 15:53:00,222.59,,United Kingdom,-222.59,2011-03,True
C545887,BANK CHARGES,BANK CHARGES,-1,2011-03-07 15:54:00,326.68,,United Kingdom,-326.68,2011-03,True
545889,M,MANUAL,1,2011-03-07 16:14:00,45.0,15291,United Kingdom,45.0,2011-03,True
C545891,M,MANUAL,-1,2011-03-07 16:40:00,16.05,12754,Japan,-16.05,2011-03,True
C545892,M,MANUAL,-1,2011-03-07 16:41:00,17.55,12755,Japan,-17.55,2011-03,True
545895,gift_0001_10,DOTCOMGIFTSHOP GIFT VOUCHER £10.00,1,2011-03-07 17:14:00,8.33,,United Kingdom,8.33,2011-03,True
545895,DOT,DOTCOM POSTAGE,1,2011-03-07 17:14:00,249.02,,United Kingdom,249.02,2011-03,True
545897,DCGSSBOY,BOYS PARTY BAG,5,2011-03-07 17:22:00,3.29,,United Kingdom,16.45,2011-03,True
545897,DCGSSGIRL,GIRLS PARTY BAG,5,2011-03-07 17:22:00,3.29,,United Kingdom,16.45,2011-03,True
545897,DOT,DOTCOM POSTAGE,1,2011-03-07 17:22:00,218.64,,United Kingdom,218.64,2011-03,True
545901,M,MANUAL,2,2011-03-07 17:52:00,1.25,15834,United Kingdom,2.5,2011-03,True
545916,POST,POSTAGE,2,2011-03-08 11:46:00,18.0,12528,Germany,36.0,2011-03,True
545933,C2,CARRIAGE,1,2011-03-08 12:04:00,50.0,13908,United Kingdom,50.0,2011-03,True
545988,POST,POSTAGE,1,2011-03-08 12:52:00,18.0,12662,Germany,18.0,2011-03,True
545994,POST,POSTAGE,2,2011-03-08 13:50:00,18.0,12623,Germany,36.0,2011-03,True
545995,M,MANUAL,6,2011-03-08 13:54:00,2.1,15023,United Kingdom,12.600000000000001,2011-03,True
546007,DOT,DOTCOM POSTAGE,1,2011-03-08 15:34:00,146.1,,United Kingdom,146.1,2011-03,True
546008,DOT,DOTCOM POSTAGE,1,2011-03-08 15:43:00,187.89,,United Kingdom,187.89,2011-03,True
546027,POST,POSTAGE,2,2011-03-09 08:09:00,15.0,12759,Netherlands,30.0,2011-03,True
546035,M,MANUAL,1,2011-03-09 09:50:00,7.95,12924,United Kingdom,7.95,2011-03,True
C546106,D,DISCOUNT,-1,2011-03-09 12:21:00,9.87,14527,United Kingdom,-9.87,2011-03,True
546117,M,MANUAL,12,2011-03-09 13:56:00,1.0,16771,United Kingdom,12.0,2011-03,True
546134,POST,POSTAGE,2,2011-03-09 15:35:00,40.0,13493,Switzerland,80.0,2011-03,True
546136,DOT,DOTCOM POSTAGE,1,2011-03-09 16:32:00,199.33,,United Kingdom,199.33,2011-03,True
546172,C2,CARRIAGE,1,2011-03-10 10:32:00,50.0,14156,EIRE,50.0,2011-03,True
C546203,POST,POSTAGE,-1,2011-03-10 11:13:00,4.5,16839,United Kingdom,-4.5,2011-03,True
C546204,POST,POSTAGE,-1,2011-03-10 11:13:00,1.72,13599,United Kingdom,-1.72,2011-03,True
C546205,POST,POSTAGE,-1,2011-03-10 11:14:00,2.84,18223,United Kingdom,-2.84,2011-03,True
546303,POST,POSTAGE,1,2011-03-10 15:30:00,8.62,,United Kingdom,8.62,2011-03,True
546306,DCGSSBOY,BOYS PARTY BAG,1,2011-03-10 16:16:00,3.29,,United Kingdom,3.29,2011-03,True
546306,DCGSSGIRL,GIRLS PARTY BAG,2,2011-03-10 16:16:00,3.29,,United Kingdom,6.58,2011-03,True
546306,DOT,DOTCOM POSTAGE,1,2011-03-10 16:16:00,147.03,,United Kingdom,147.03,2011-03,True
C546325,M,MANUAL,-1,2011-03-11 10:15:00,1687.17,14911,EIRE,-1687.17,2011-03,True
C546327,M,MANUAL,-1,2011-03-11 10:18:00,1687.17,14911,EIRE,-1687.17,2011-03,True
546328,M,MANUAL,1,2011-03-11 10:19:00,1687.17,14911,EIRE,1687.17,2011-03,True
546329,M,MANUAL,1,2011-03-11 10:22:00,1687.17,14911,EIRE,1687.17,2011-03,True
C546363,POST,POSTAGE,-1,2011-03-11 11:30:00,7.06,16912,United Kingdom,-7.06,2011-03,True
546365,POST,POSTAGE,5,2011-03-11 11:35:00,18.0,12520,Germany,90.0,2011-03,True
546373,POST,POSTAGE,2,2011-03-11 12:00:00,18.0,12583,France,36.0,2011-03,True
546374,M,MANUAL,1,2011-03-11 12:05:00,10.0,17194,United Kingdom,10.0,2011-03,True
546406,DOT,DOTCOM POSTAGE,1,2011-03-11 16:21:00,201.37,,United Kingdom,201.37,2011-03,True
546418,M,MANUAL,24,2011-03-13 10:57:00,0.42,17315,United Kingdom,10.08,2011-03,True
546426,M,MANUAL,1,2011-03-13 13:46:00,2.0,13708,United Kingdom,2.0,2011-03,True
546428,POST,POSTAGE,2,2011-03-13 14:55:00,18.0,12681,France,36.0,2011-03,True
546433,POST,POSTAGE,1,2011-03-14 08:37:00,15.0,12778,Netherlands,15.0,2011-03,True
546434,POST,POSTAGE,4,2011-03-14 08:41:00,18.0,12383,Belgium,72.0,2011-03,True
546479,POST,POSTAGE,3,2011-03-14 11:38:00,18.0,12682,France,54.0,2011-03,True
546509,C2,CARRIAGE,1,2011-03-14 12:15:00,50.0,14911,EIRE,50.0,2011-03,True
546541,C2,CARRIAGE,1,2011-03-14 15:11:00,50.0,14911,EIRE,50.0,2011-03,True
546543,M,MANUAL,1,2011-03-14 15:40:00,0.85,17841,United Kingdom,0.85,2011-03,True
C546557,M,MANUAL,-1,2011-03-15 09:44:00,2583.76,,Hong Kong,-2583.76,2011-03,True
546558,M,MANUAL,1,2011-03-15 09:50:00,2583.76,,Hong Kong,2583.76,2011-03,True
546650,DOT,DOTCOM POSTAGE,1,2011-03-15 14:17:00,111.79,,United Kingdom,111.79,2011-03,True
546651,DOT,DOTCOM POSTAGE,1,2011-03-15 14:17:00,112.67,,United Kingdom,112.67,2011-03,True
546649,DOT,DOTCOM POSTAGE,1,2011-03-15 14:17:00,133.13,,United Kingdom,133.13,2011-03,True
546652,DOT,DOTCOM POSTAGE,1,2011-03-15 14:18:00,167.58,,United Kingdom,167.58,2011-03,True
546653,DOT,DOTCOM POSTAGE,1,2011-03-15 14:18:00,155.46,,United Kingdom,155.46,2011-03,True
546654,DOT,DOTCOM POSTAGE,1,2011-03-15 14:18:00,125.96,,United Kingdom,125.96,2011-03,True
546655,DOT,DOTCOM POSTAGE,1,2011-03-15 14:19:00,122.58,,United Kingdom,122.58,2011-03,True
546656,DOT,DOTCOM POSTAGE,1,2011-03-15 14:19:00,172.54,,United Kingdom,172.54,2011-03,True
546678,POST,POSTAGE,3,2011-03-15 16:39:00,18.0,12681,France,54.0,2011-03,True
546737,C2,CARRIAGE,1,2011-03-16 11:52:00,50.0,13358,United Kingdom,50.0,2011-03,True
546742,M,MANUAL,12,2011-03-16 12:26:00,0.42,12849,United Kingdom,5.04,2011-03,True
546742,M,MANUAL,6,2011-03-16 12:26:00,2.1,12849,United Kingdom,12.600000000000001,2011-03,True
546755,POST,POSTAGE,5,2011-03-16 13:29:00,28.0,12502,Spain,140.0,2011-03,True
546759,POST,POSTAGE,2,2011-03-16 13:58:00,18.0,12712,Germany,36.0,2011-03,True
546760,POST,POSTAGE,3,2011-03-16 14:00:00,28.0,12597,Spain,84.0,2011-03,True
546765,POST,POSTAGE,1,2011-03-16 14:37:00,18.0,12437,France,18.0,2011-03,True
546843,POST,POSTAGE,2,2011-03-17 12:40:00,18.0,12472,Germany,36.0,2011-03,True
546851,POST,POSTAGE,7,2011-03-17 13:23:00,18.0,12480,Germany,126.0,2011-03,True
C546859,M,MANUAL,-102,2011-03-17 14:39:00,5.45,17603,United Kingdom,-555.9,2011-03,True
546861,C2,CARRIAGE,1,2011-03-17 15:03:00,50.0,14911,EIRE,50.0,2011-03,True
546866,M,MANUAL,2,2011-03-17 15:47:00,2.5,14462,United Kingdom,5.0,2011-03,True
C546870,M,MANUAL,-2,2011-03-17 16:07:00,2.5,14462,United Kingdom,-5.0,2011-03,True
C546879,M,MANUAL,-96,2011-03-17 17:14:00,0.91,16422,United Kingdom,-87.36,2011-03,True
546884,DOT,DOTCOM POSTAGE,1,2011-03-17 18:08:00,303.0,,United Kingdom,303.0,2011-03,True
546888,DOT,DOTCOM POSTAGE,1,2011-03-17 18:15:00,237.89,,United Kingdom,237.89,2011-03,True
546891,DOT,DOTCOM POSTAGE,1,2011-03-17 18:18:00,227.3,,United Kingdom,227.3,2011-03,True
546892,DOT,DOTCOM POSTAGE,1,2011-03-17 18:20:00,192.44,,United Kingdom,192.44,2011-03,True
546896,DOT,DOTCOM POSTAGE,1,2011-03-17 18:24:00,255.04,,United Kingdom,255.04,2011-03,True
C546905,M,MANUAL,-48,2011-03-17 18:42:00,0.45,15061,United Kingdom,-21.6,2011-03,True
C546907,M,MANUAL,-25,2011-03-17 18:46:00,0.67,16422,United Kingdom,-16.75,2011-03,True
546919,POST,POSTAGE,1,2011-03-18 09:55:00,18.0,12500,Germany,18.0,2011-03,True
546920,POST,POSTAGE,8,2011-03-18 09:55:00,18.0,12471,Germany,144.0,2011-03,True
546925,POST,POSTAGE,3,2011-03-18 10:09:00,18.0,12647,Germany,54.0,2011-03,True
546933,M,MANUAL,1,2011-03-18 11:02:00,498.79,,United Kingdom,498.79,2011-03,True
C546943,BANK CHARGES,BANK CHARGES,-1,2011-03-18 11:11:00,56.93,,United Kingdom,-56.93,2011-03,True
C546948,S,SAMPLES,-1,2011-03-18 11:20:00,50.99,,United Kingdom,-50.99,2011-03,True
C546948,S,SAMPLES,-1,2011-03-18 11:20:00,65.85,,United Kingdom,-65.85,2011-03,True
546950,M,MANUAL,4,2011-03-18 11:24:00,0.5,16511,United Kingdom,2.0,2011-03,True
546973,DOT,DOTCOM POSTAGE,1,2011-03-18 12:07:00,122.5,,United Kingdom,122.5,2011-03,True
546976,DOT,DOTCOM POSTAGE,1,2011-03-18 12:08:00,184.96,,United Kingdom,184.96,2011-03,True
546974,DOT,DOTCOM POSTAGE,1,2011-03-18 12:08:00,131.46,,United Kingdom,131.46,2011-03,True
C546975,M,MANUAL,-1,2011-03-18 12:08:00,19.05,,United Kingdom,-19.05,2011-03,True
546977,DOT,DOTCOM POSTAGE,1,2011-03-18 12:08:00,218.08,,United Kingdom,218.08,2011-03,True
C546987,AMAZONFEE,AMAZON FEE,-1,2011-03-18 12:56:00,5693.05,,United Kingdom,-5693.05,2011-03,True
C546989,AMAZONFEE,AMAZON FEE,-1,2011-03-18 12:59:00,5225.03,,United Kingdom,-5225.03,2011-03,True
547005,POST,POSTAGE,4,2011-03-18 14:20:00,18.0,12474,Germany,72.0,2011-03,True
547042,DOT,DOTCOM POSTAGE,1,2011-03-20 11:00:00,279.84,,United Kingdom,279.84,2011-03,True
547048,C2,CARRIAGE,1,2011-03-20 11:52:00,50.0,14911,EIRE,50.0,2011-03,True
C547054,M,MANUAL,-1,2011-03-20 12:11:00,6.95,16444,United Kingdom,-6.95,2011-03,True
547061,POST,POSTAGE,1,2011-03-20 13:21:00,15.0,12407,Belgium,15.0,2011-03,True
547071,POST,POSTAGE,2,2011-03-20 13:59:00,18.0,12693,Germany,36.0,2011-03,True
547085,POST,POSTAGE,1,2011-03-20 15:41:00,18.0,12600,Germany,18.0,2011-03,True
547086,POST,POSTAGE,3,2011-03-20 15:46:00,40.0,12428,Finland,120.0,2011-03,True
547087,POST,POSTAGE,1,2011-03-20 15:58:00,18.0,12726,France,18.0,2011-03,True
547109,POST,POSTAGE,2,2011-03-21 11:46:00,15.0,12423,Belgium,30.0,2011-03,True
547248,DOT,DOTCOM POSTAGE,1,2011-03-22 09:23:00,197.33,,United Kingdom,197.33,2011-03,True
547249,DCGSSBOY,BOYS PARTY BAG,6,2011-03-22 09:27:00,3.29,,United Kingdom,19.740000000000002,2011-03,True
547249,DCGSSGIRL,GIRLS PARTY BAG,17,2011-03-22 09:27:00,3.29,,United Kingdom,55.93,2011-03,True
547249,DOT,DOTCOM POSTAGE,1,2011-03-22 09:27:00,192.43,,United Kingdom,192.43,2011-03,True
547250,DCGSSGIRL,GIRLS PARTY BAG,2,2011-03-22 09:30:00,3.29,,United Kingdom,6.58,2011-03,True
547250,DOT,DOTCOM POSTAGE,1,2011-03-22 09:30:00,253.24,,United Kingdom,253.24,2011-03,True
547327,POST,POSTAGE,3,2011-03-22 11:28:00,18.0,12681,France,54.0,2011-03,True
547365,POST,POSTAGE,1,2011-03-22 12:36:00,15.0,12775,Netherlands,15.0,2011-03,True
547379,POST,POSTAGE,6,2011-03-22 15:13:00,18.0,12720,Germany,108.0,2011-03,True
